household_key,segment,segment_name,targeted,purchase_amount,purchase_count,cate_purchase,cate_visits,cate_primary
490,0,Unknown,1,542.2,12.0,463.9449276562076,1.3351350502127417,463.9449276562076
491,0,Unknown,1,703.78,17.0,-317.79765674007854,-31.239747900814308,-317.79765674007854
492,0,Unknown,1,1315.96,22.0,-860.2566030122406,-94.91297829057646,-860.2566030122406
493,0,Unknown,1,800.34,34.0,-595.0187295325882,-31.97153861506723,-595.0187295325882
495,0,Unknown,1,278.59000000000003,4.0,-314.5975738615142,-18.920151304939665,-314.5975738615142
502,0,Unknown,1,24.299999999999997,2.0,-741.6803428756631,-10.703398722223852,-741.6803428756631
503,0,Unknown,1,698.51,28.0,-607.4929461960764,-4.37686103714276,-607.4929461960764
507,0,Unknown,1,219.74,8.0,-123.95998203981384,-0.25411240656984546,-123.95998203981384
508,0,Unknown,1,84.6,2.0,-176.90086244204628,-11.570059564971785,-176.90086244204628
510,0,Unknown,1,1056.64,48.0,-1676.078304982471,-38.68212098868344,-1676.078304982471
511,0,Unknown,1,622.5,42.0,-227.1477849373204,-20.590488279676748,-227.1477849373204
513,0,Unknown,1,1526.43,21.0,-2178.302864993686,-284.44613635866267,-2178.302864993686
514,0,Unknown,1,354.35,9.0,-437.16856661780264,-10.739015851509095,-437.16856661780264
515,0,Unknown,1,173.2,5.0,-428.6342706026521,5.439113314923759,-428.6342706026521
517,0,Unknown,1,565.5600000000001,14.0,-350.4581330817755,8.514969274626026,-350.4581330817755
518,0,Unknown,1,1264.35,36.0,-524.3380857676494,-11.410795530883235,-524.3380857676494
520,0,Unknown,1,280.22,14.0,-972.2556433177408,-39.91781013969157,-972.2556433177408
523,0,Unknown,1,798.21,36.0,-821.6702785151506,-50.89937198214301,-821.6702785151506
524,0,Unknown,1,194.98,12.0,-620.27547970416,-33.04921487604611,-620.27547970416
526,0,Unknown,1,399.88,20.0,-658.5555936354974,-14.188822704811002,-658.5555936354974
527,0,Unknown,1,559.91,22.0,-721.8133937206546,-70.42118195148566,-721.8133937206546
529,0,Unknown,1,339.15,8.0,-385.2983950261107,-15.766595094906862,-385.2983950261107
530,0,Unknown,1,81.04,5.0,-346.43985439313076,-0.9199136674192232,-346.43985439313076
533,0,Unknown,1,259.62,8.0,-210.94494267170052,-23.28974553692396,-210.94494267170052
534,0,Unknown,1,176.39,56.0,-864.3686747047692,-10.654620666177394,-864.3686747047692
536,0,Unknown,1,268.29,9.0,-425.6568244255874,11.966601211993478,-425.6568244255874
537,0,Unknown,1,66.94,3.0,-110.47948610741832,-11.20757302117218,-110.47948610741832
538,0,Unknown,1,708.85,11.0,-274.89075092070345,-6.83558298667694,-274.89075092070345
540,0,Unknown,1,265.05,8.0,-162.0245589859902,2.9442520667849266,-162.0245589859902
542,0,Unknown,1,223.2,13.0,-931.486380096528,-20.82574601230189,-931.486380096528
543,0,Unknown,1,466.62,12.0,-818.7578115098058,-69.21344678320341,-818.7578115098058
544,0,Unknown,1,337.93,8.0,-540.4708504540816,2.265626063650444,-540.4708504540816
545,0,Unknown,1,409.84,8.0,-464.0905157624279,-11.828834104859993,-464.0905157624279
546,0,Unknown,1,581.77,24.0,-248.27488044693422,-89.80259518406771,-248.27488044693422
548,0,Unknown,1,588.94,12.0,-941.8017376831647,-28.06993664534741,-941.8017376831647
549,0,Unknown,1,28.66,2.0,-482.37555185088456,-60.89041235562681,-482.37555185088456
553,0,Unknown,1,973.85,33.0,-1544.072465320734,-56.227320515201484,-1544.072465320734
558,0,Unknown,1,270.0,15.0,-476.9994661795725,-19.552185169305133,-476.9994661795725
560,0,Unknown,1,576.88,37.0,-380.71014706114966,-7.022614084009291,-380.71014706114966
562,0,Unknown,1,160.22,8.0,8.969946598826198,-10.50116815539775,8.969946598826198
563,0,Unknown,1,148.85,6.0,-239.52582677403757,0.490926574008796,-239.52582677403757
566,0,Unknown,1,22.75,3.0,-846.482960810542,-20.87350919362686,-846.482960810542
567,0,Unknown,1,141.09,19.0,73.650946554385,6.599613367298659,73.650946554385
568,0,Unknown,1,438.67,12.0,-419.6183301440111,12.462637998029294,-419.6183301440111
569,0,Unknown,1,439.93,11.0,-1165.2105739178926,-118.56993539107836,-1165.2105739178926
570,0,Unknown,1,125.86,3.0,-356.0655941255666,-25.526874412253434,-356.0655941255666
572,0,Unknown,1,0.0,0.0,651.2466895112075,44.275051323709576,651.2466895112075
573,0,Unknown,1,670.67,20.0,-560.5016908599972,-52.371955605430855,-560.5016908599972
574,0,Unknown,1,874.96,16.0,-322.31310138034803,-55.956720280827,-322.31310138034803
575,0,Unknown,1,1597.53,47.0,-718.8105808832743,-35.33440023621006,-718.8105808832743
576,0,Unknown,1,573.24,30.0,25.302463034391906,-3.593040582598121,25.302463034391906
577,0,Unknown,1,163.29,2.0,-639.0569547716711,-41.643958671332314,-639.0569547716711
578,0,Unknown,1,184.43,14.0,-28.636179314855326,-0.84235128833717,-28.636179314855326
580,0,Unknown,1,127.39,10.0,-481.5212326708323,-45.074204967161634,-481.5212326708323
581,0,Unknown,1,1605.56,29.0,-406.8213449523793,-15.905809088055292,-406.8213449523793
582,0,Unknown,1,443.87,20.0,-1080.7661328842837,-59.58528439246115,-1080.7661328842837
583,0,Unknown,1,680.07,25.0,286.2861311649037,2.5712538276728765,286.2861311649037
584,0,Unknown,1,171.48,14.0,285.54982252199056,-22.098203183669895,285.54982252199056
586,0,Unknown,1,753.42,25.0,-887.8307952660605,-37.919737630919656,-887.8307952660605
588,0,Unknown,1,1270.02,44.0,-500.9253330000504,-40.08800300920913,-500.9253330000504
591,0,Unknown,1,2060.41,50.0,-4060.511830380061,-332.93244535648233,-4060.511830380061
594,0,Unknown,1,305.63,9.0,-596.6597658161254,-25.917875986768962,-596.6597658161254
595,0,Unknown,1,396.96,24.0,-874.2752425516809,-30.92534982333629,-874.2752425516809
596,0,Unknown,1,292.62,15.0,-939.4417324868111,-31.496081371963072,-939.4417324868111
597,0,Unknown,1,304.32,8.0,-765.799083119502,6.42715967584445,-765.799083119502
598,0,Unknown,1,421.14,35.0,40.32548410266327,5.360657861652697,40.32548410266327
600,0,Unknown,1,793.86,26.0,-589.8392708229119,-58.514970416854055,-589.8392708229119
601,0,Unknown,1,838.58,18.0,-456.298893856919,-30.93477370413831,-456.298893856919
603,0,Unknown,1,794.03,43.0,-54.22971908900848,8.726770869746673,-54.22971908900848
604,0,Unknown,1,105.9,3.0,-403.3447298172084,-19.8686546462484,-403.3447298172084
605,0,Unknown,1,1571.05,29.0,-24.83761115921834,-15.120156281965649,-24.83761115921834
606,0,Unknown,1,330.71,10.0,-559.563431389698,-7.597709598509482,-559.563431389698
607,0,Unknown,1,71.23,10.0,-1628.329071064793,-66.0566171645242,-1628.329071064793
608,0,Unknown,1,778.61,33.0,-867.860640847146,-67.07594088969566,-867.860640847146
609,0,Unknown,1,89.57000000000001,10.0,272.2908110911393,-8.13783355995038,272.2908110911393
612,0,Unknown,1,405.48,16.0,-486.81645491484335,-15.472704603477638,-486.81645491484335
614,0,Unknown,1,530.94,26.0,-490.2947078585066,-8.38548378831058,-490.2947078585066
618,0,Unknown,1,1278.74,77.0,-2005.9008628523318,-125.81382448521094,-2005.9008628523318
621,0,Unknown,1,566.58,26.0,-861.3421002373809,-50.4055892133336,-861.3421002373809
622,0,Unknown,1,344.55,21.0,-327.58917001998043,1.7937285465716997,-327.58917001998043
623,0,Unknown,1,80.92,7.0,-1117.076404397158,-129.27266717034945,-1117.076404397158
624,0,Unknown,1,461.19,19.0,-353.27056191886663,-22.73738326177758,-353.27056191886663
630,0,Unknown,1,756.72,24.0,-946.7348305680059,-103.36512372819016,-946.7348305680059
631,0,Unknown,1,917.42,53.0,-275.23005094115615,-61.016503188582504,-275.23005094115615
632,0,Unknown,1,380.24,10.0,-572.6805705011348,2.8326347620084675,-572.6805705011348
633,0,Unknown,1,229.95,8.0,-1235.3752698616,-104.18533214052499,-1235.3752698616
634,0,Unknown,1,1.88,1.0,-120.6155020149497,-21.905003337359034,-120.6155020149497
635,0,Unknown,1,0.0,0.0,-183.87753444358816,2.2583197359275857,-183.87753444358816
636,0,Unknown,1,1629.11,33.0,-1435.5671012579123,-80.74327340354424,-1435.5671012579123
637,0,Unknown,1,558.49,17.0,-196.71540985827255,-4.070640207641091,-196.71540985827255
638,0,Unknown,1,1044.0,20.0,-695.7546468362565,-81.49058160942445,-695.7546468362565
639,0,Unknown,1,55.84,15.0,-98.1232993630295,-5.103040980102421,-98.1232993630295
640,0,Unknown,1,149.76000000000002,8.0,-897.4963886192006,-25.576158774717726,-897.4963886192006
641,0,Unknown,1,1389.06,40.0,-910.5548392909009,-50.270142102696184,-910.5548392909009
642,0,Unknown,1,464.36,8.0,-236.19134709887396,-1.0447605401789843,-236.19134709887396
644,0,Unknown,1,465.92,21.0,-1062.0313971406317,-31.289775985729648,-1062.0313971406317
646,0,Unknown,1,68.73,1.0,-282.83110503355294,5.8211500312992825,-282.83110503355294
647,0,Unknown,1,635.38,13.0,-468.41674893038623,-41.76460464023583,-468.41674893038623
650,0,Unknown,1,319.5,15.0,-158.34980954252342,-3.3609636636294766,-158.34980954252342
653,0,Unknown,1,561.4,14.0,-1981.18256648476,-194.9226563203951,-1981.18256648476
654,0,Unknown,1,261.64,12.0,-130.89156497853958,9.586528714923048,-130.89156497853958
656,0,Unknown,1,1081.78,10.0,-1141.1475593028235,-51.15489187464263,-1141.1475593028235
660,0,Unknown,1,1519.6200000000001,31.0,-1297.5726631821074,-76.37507476103477,-1297.5726631821074
661,0,Unknown,1,1356.2,65.0,-1418.7626820409996,-189.75088790446182,-1418.7626820409996
662,0,Unknown,1,24.8,3.0,-470.35653695901533,-44.05109877698004,-470.35653695901533
663,0,Unknown,1,701.76,19.0,-65.70944046890804,5.958977658117391,-65.70944046890804
665,0,Unknown,1,20.15,2.0,387.3006778162202,0.4868875943107014,387.3006778162202
669,0,Unknown,1,1558.95,18.0,-475.528652217507,-58.92560676126797,-475.528652217507
670,0,Unknown,1,474.62,18.0,-172.41899915260103,4.997081189482799,-172.41899915260103
671,0,Unknown,1,612.24,15.0,-714.0516587271284,-106.10263488190458,-714.0516587271284
672,0,Unknown,1,103.78,6.0,-594.639683897607,-30.709028090423857,-594.639683897607
674,0,Unknown,1,502.06,7.0,-48.982354085575594,19.2722332419344,-48.982354085575594
675,0,Unknown,1,826.58,33.0,-590.1791317779587,-52.06883856283463,-590.1791317779587
676,0,Unknown,1,1881.9,63.0,-539.4780719345376,-50.22755433656957,-539.4780719345376
679,0,Unknown,1,588.48,34.0,-484.6002803742423,-52.74441935856035,-484.6002803742423
680,0,Unknown,1,590.08,18.0,-678.163469207459,-7.1012152913384625,-678.163469207459
681,0,Unknown,1,365.15000000000003,10.0,-105.1991790465679,-13.112364265909463,-105.1991790465679
682,0,Unknown,1,0.0,0.0,-196.43444264466757,-7.4385937275922345,-196.43444264466757
684,0,Unknown,1,581.23,23.0,-589.57309605384,6.425639333734921,-589.57309605384
685,0,Unknown,1,990.21,37.0,-1323.750551957351,-97.58255667119579,-1323.750551957351
687,0,Unknown,1,566.38,6.0,-448.6834572111925,-14.462289849387176,-448.6834572111925
688,0,Unknown,1,738.16,6.0,-713.3065616626736,-26.273298973125435,-713.3065616626736
690,0,Unknown,1,871.74,41.0,-1159.844602843882,-92.50837953154772,-1159.844602843882
691,0,Unknown,1,32.65,2.0,-128.95159460971433,-2.4582995030134214,-128.95159460971433
692,0,Unknown,1,664.95,20.0,-495.9632267902891,-48.553283823218806,-495.9632267902891
693,0,Unknown,1,782.4,31.0,-466.33403056185034,-11.810854660141786,-466.33403056185034
694,0,Unknown,1,0.51,1.0,-589.2735066416459,-57.21651611783756,-589.2735066416459
695,0,Unknown,1,1463.0,33.0,-849.9287965441164,-59.994154748976456,-849.9287965441164
696,0,Unknown,1,1926.52,42.0,-3113.9336774310996,-295.82976919478045,-3113.9336774310996
697,0,Unknown,1,263.65,7.0,-470.21266734808444,-12.175449096132212,-470.21266734808444
698,0,Unknown,1,305.51,33.0,133.48480670417857,-1.261009997443729,133.48480670417857
699,0,Unknown,1,1082.76,19.0,-469.82695009449935,-90.89643206069582,-469.82695009449935
700,0,Unknown,1,438.06,5.0,-147.02222108363333,-15.655923941697694,-147.02222108363333
702,0,Unknown,1,1360.66,44.0,-1320.015224542254,-138.1832692592512,-1320.015224542254
703,0,Unknown,1,1439.28,33.0,-1034.171699946649,-122.61920768412796,-1034.171699946649
705,0,Unknown,1,221.01,12.0,-65.71529048646403,-16.533804558956803,-65.71529048646403
706,0,Unknown,1,252.13,7.0,236.09995272200575,8.020799788611086,236.09995272200575
707,0,Unknown,1,2902.57,75.0,-2741.1557723227234,-306.06842643001147,-2741.1557723227234
708,0,Unknown,1,253.72,8.0,-1.4432568906085521,-5.944510168554871,-1.4432568906085521
709,0,Unknown,1,468.96,15.0,-1248.0415988079,-55.780774979363116,-1248.0415988079
710,0,Unknown,1,302.53000000000003,16.0,-257.7412704753981,12.443646817386295,-257.7412704753981
712,0,Unknown,1,1477.8600000000001,35.0,-695.3159829978185,-65.75831286802591,-695.3159829978185
714,0,Unknown,1,359.81,37.0,-753.6977948889537,-51.95589311571666,-753.6977948889537
715,0,Unknown,1,621.3100000000001,32.0,-633.9664954176704,-13.020322869543506,-633.9664954176704
716,0,Unknown,1,171.09,14.0,-453.7917790465064,-7.488731551814965,-453.7917790465064
718,0,Unknown,1,1977.64,48.0,-1296.4840962292972,-60.791161456594864,-1296.4840962292972
720,0,Unknown,1,187.64,10.0,-269.06580218554075,0.9300703882572066,-269.06580218554075
722,0,Unknown,1,862.96,18.0,-937.5501696324411,-50.0085181587734,-937.5501696324411
725,0,Unknown,1,533.46,18.0,-1158.0345904298024,-50.61854341759391,-1158.0345904298024
726,0,Unknown,1,348.95,8.0,-780.305575521437,0.5472405107217355,-780.305575521437
727,0,Unknown,1,600.88,9.0,-1051.7957141342813,-56.23546706825715,-1051.7957141342813
728,0,Unknown,1,275.21,29.0,-4567.727377903393,-426.31244578607954,-4567.727377903393
730,0,Unknown,1,123.48,7.0,-69.6850038588068,-5.715175303295936,-69.6850038588068
731,0,Unknown,1,861.3,58.0,-848.3819650269081,-31.27526403311066,-848.3819650269081
732,0,Unknown,1,325.86,8.0,-855.9121321845823,-29.63173313903667,-855.9121321845823
733,0,Unknown,1,284.06,9.0,-436.21950771711204,-55.190694760890665,-436.21950771711204
734,0,Unknown,1,199.85,8.0,-743.5377726551206,-17.090634220561697,-743.5377726551206
737,0,Unknown,1,111.01,5.0,-156.89653261026376,9.400321069515059,-156.89653261026376
738,0,Unknown,1,136.05,5.0,-495.2006136361739,-9.63450722282846,-495.2006136361739
740,0,Unknown,1,640.64,16.0,-1113.7294019014662,-42.053981964253296,-1113.7294019014662
741,0,Unknown,1,409.08,9.0,-291.86588855114246,7.01543819593968,-291.86588855114246
742,0,Unknown,1,797.99,63.0,-1200.581499132305,-45.52364166557942,-1200.581499132305
743,0,Unknown,1,262.46,8.0,-218.46967524939794,-2.8690778350772064,-218.46967524939794
744,0,Unknown,1,854.75,28.0,-307.5886941297929,1.7161148412524199,-307.5886941297929
745,0,Unknown,1,1055.81,22.0,-1656.5804404845885,-59.523109454663995,-1656.5804404845885
747,0,Unknown,1,168.04,20.0,-476.99325473563556,-13.43331184211992,-476.99325473563556
748,0,Unknown,1,80.08,5.0,-627.1041934697571,-18.230088765972823,-627.1041934697571
749,0,Unknown,1,87.18,20.0,-67.62833865034315,-11.561803409877953,-67.62833865034315
752,0,Unknown,1,495.46,12.0,-730.9937245703695,-25.499385998616816,-730.9937245703695
754,0,Unknown,1,157.88,3.0,-440.82016169217286,-12.376488216405107,-440.82016169217286
755,0,Unknown,1,1725.1,41.0,275.8160567021936,-53.27145500225129,275.8160567021936
759,0,Unknown,1,11.75,1.0,172.74185876343768,18.58023549777957,172.74185876343768
760,0,Unknown,1,306.36,12.0,-104.6409493697081,4.96948057121304,-104.6409493697081
761,0,Unknown,1,1917.73,37.0,-1431.3738668727733,-109.78074626464078,-1431.3738668727733
762,0,Unknown,1,1632.71,153.0,-2347.5688163615287,-104.31086933917067,-2347.5688163615287
763,0,Unknown,1,388.92,3.0,-433.3140011532961,-23.557898038072665,-433.3140011532961
764,0,Unknown,1,819.59,33.0,-101.04282107260246,6.892299405369897,-101.04282107260246
766,0,Unknown,1,1212.01,19.0,-1290.3219342728785,-78.52605846735571,-1290.3219342728785
768,0,Unknown,1,993.1800000000001,79.0,-2403.077441504742,-122.74402286121392,-2403.077441504742
769,0,Unknown,1,102.51,5.0,29.30223845703472,17.93138138902293,29.30223845703472
771,0,Unknown,1,1488.89,104.0,-1412.9012746543663,-29.035684860952955,-1412.9012746543663
776,0,Unknown,1,537.41,9.0,-494.01040961981494,-16.81138966394019,-494.01040961981494
778,0,Unknown,1,153.44,5.0,-305.19109740972533,-47.91616780612992,-305.19109740972533
779,0,Unknown,1,548.96,12.0,-449.3041274725432,-5.547538295818981,-449.3041274725432
780,0,Unknown,1,17.44,3.0,-838.0882843645823,-29.642227139905714,-838.0882843645823
784,0,Unknown,1,309.08,19.0,-26.723086834711467,0.16702094083224495,-26.723086834711467
785,0,Unknown,1,499.03000000000003,18.0,518.5162433538744,24.863246703152882,518.5162433538744
786,0,Unknown,1,513.77,15.0,-1465.495814954209,-140.4632332079908,-1465.495814954209
787,0,Unknown,1,308.73,23.0,-724.0581612154767,-60.364210882384356,-724.0581612154767
788,0,Unknown,1,1490.98,58.0,40.179675863053944,10.154330474286496,40.179675863053944
790,0,Unknown,1,749.84,14.0,-583.9092217134427,-11.937450971980837,-583.9092217134427
793,0,Unknown,1,363.76,16.0,-572.8042656661344,-39.278599845014554,-572.8042656661344
795,0,Unknown,1,108.6,2.0,-213.35636348754156,-3.430296353949828,-213.35636348754156
797,0,Unknown,1,413.46,17.0,-305.0844264303953,-24.62651857300591,-305.0844264303953
800,0,Unknown,1,1298.66,50.0,-2339.8383396236045,-172.81872590727784,-2339.8383396236045
802,0,Unknown,1,214.64,8.0,-210.91198059923192,-28.814976451109402,-210.91198059923192
803,0,Unknown,1,176.15,6.0,-45.714079460456446,-5.47612209970319,-45.714079460456446
804,0,Unknown,1,240.9,16.0,-1231.9328506393404,-51.25710319059391,-1231.9328506393404
805,0,Unknown,1,352.13,21.0,-566.0668420226943,-39.89503262416801,-566.0668420226943
806,0,Unknown,1,922.46,15.0,-394.55151185612453,-25.44206062666271,-394.55151185612453
807,0,Unknown,1,414.08,14.0,-697.7880227380167,-40.114534657075694,-697.7880227380167
808,0,Unknown,1,367.28000000000003,20.0,-779.3285055754365,-25.200209925439424,-779.3285055754365
812,0,Unknown,1,128.98,3.0,118.0298764021206,7.394105044674717,118.0298764021206
816,0,Unknown,1,497.65,16.0,-247.29255438470796,-5.332830659809531,-247.29255438470796
817,0,Unknown,1,716.04,21.0,-898.4759302344148,-36.947097685834734,-898.4759302344148
820,0,Unknown,1,422.52,19.0,-1157.026245589888,-11.308484604953975,-1157.026245589888
823,0,Unknown,1,277.07,12.0,-528.4483934269347,-33.755720027435046,-528.4483934269347
825,0,Unknown,1,1246.57,23.0,-2122.8130083939504,-187.57762216222852,-2122.8130083939504
830,0,Unknown,1,160.42,8.0,-869.761488432156,-43.29667535722322,-869.761488432156
834,0,Unknown,1,5.0,1.0,251.15660759147158,8.97053024079743,251.15660759147158
836,0,Unknown,1,342.57,16.0,-261.1205832198286,-16.76230096161889,-261.1205832198286
840,0,Unknown,1,1446.85,28.0,-2338.4945543920303,-210.96521210342706,-2338.4945543920303
842,0,Unknown,1,1057.15,78.0,-1804.485569799533,-101.52823321019983,-1804.485569799533
844,0,Unknown,1,557.49,18.0,-1000.6800750656937,-92.663493757683,-1000.6800750656937
845,0,Unknown,1,644.45,15.0,-1130.2661814373962,-48.5382306366015,-1130.2661814373962
849,0,Unknown,1,313.58,8.0,-628.2958934935116,-22.525445569419844,-628.2958934935116
850,0,Unknown,1,164.42,8.0,-325.6950708623069,-2.4333291597826445,-325.6950708623069
852,0,Unknown,1,197.97,13.0,-786.7372667122693,-26.190963494414888,-786.7372667122693
853,0,Unknown,1,1623.23,62.0,-2787.2841527178016,-375.9595474737749,-2787.2841527178016
854,0,Unknown,1,4.99,2.0,-47.1735648115573,-0.9010324799036056,-47.1735648115573
855,0,Unknown,1,399.89,15.0,-1188.021786116093,-86.01938347754847,-1188.021786116093
856,0,Unknown,1,904.9,30.0,-778.1704475121061,-58.14898539072766,-778.1704475121061
857,0,Unknown,1,580.64,5.0,-489.2632719077652,-24.566273710687085,-489.2632719077652
